,product_name,shopify_product_id,product_type,product_description,image,shopify_sku,price
963,Groot Constantia Grand Constance 2017,8596355809599,Dessert Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/groot.png?v=1690803301,,130.0000000000
964,Odino Vaona Bianco di Custoza DOC 2020,8596356202815,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/OdinoVaonaBiancodiCustoza.png?v=1690803305,,42.0000000000
965,Odino Vaona Valpolicella Classico DOC Bio 2021,8596356497727,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/OdinoVaonaValpolicellaClassicoBio.png?v=1690803309,,40.0000000000
966,Odino Vaona Amarone della Valpolicella Paverno DOCG 2017,8596356858175,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/OdinoVaonaAmaronedellaValpolicellaPaerno.png?v=1690803312,,85.0000000000
967,"Pietro Zardini ""Pietro Junior"" 70/30 Corvina Cabernet 2018",8596357120319,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/30.png?v=1690803316,,128.0000000000
968,"Pietro Zardini ""Pietro Junior"" Austero IGT Corvina Verona DOC 2018",8596357546303,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/PietroZardiniAusteroIGT.png?v=1690803320,,72.0000000000
969,Abbadia Ardenga Capo Borgo IGT 2019,8596358005055,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/AbbadiaArdengaCapoBorgoIGT.png?v=1690803323,,52.0000000000
970,Abbadia Ardenga Brunello di Montalcino DOCG 2017,8596358365503,Red Wine,"eta charset=""utf-8"">
<div class=""group w-full text-gray-800 dark:text-gray-100 border-b border-black/10 dark:border-gray-900/50 bg-gray-50 dark:bg-[#444654]"" data-mce-fragment=""1"">
<div class=""flex p-4 gap-4 text-base md:gap-6 md:max-w-2xl lg:max-w-[38rem] xl:max-w-3xl md:py-6 lg:px-0 m-auto"" data-mce-fragment=""1"">
<div class=""relative flex w-[calc(100%-50px)] flex-col gap-1 md:gap-3 lg:w-[calc(100%-115px)]"" data-mce-fragment=""1"">
<div class=""flex flex-grow flex-col gap-3"" data-mce-fragment=""1"">
<div class=""min-h-[20px] flex flex-col items-start gap-4 whitespace-pre-wrap break-words"" data-mce-fragment=""1"">
<div class=""markdown prose w-full break-words dark:prose-invert light"" data-mce-fragment=""1"">
<h2 data-mce-fragment=""1"">
<meta charset=""utf-8"">
<span>Abbadia Ardenga Brunello di Montalcino DOCG 2017</span>
</h2>
<p data-mce-fragment=""1"">Abbadia Ardenga Brunello di Montalcino DOCG is a renowned Italian red wine produced in the Montalcino region of Tuscany. This wine is crafted exclusively from Sangiovese grapes and undergoes a meticulous winemaking process to create a premium expression of Brunello di Montalcino.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/AbbadiaArdengaBrunellodiMontalcinoDOCG.png?v=1690803327,,86.0000000000
971,Rockford White Frontignac 2021,8596358758719,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/RockfordWhiteFrontignac.png?v=1690803332,,59.0000000000
972,Rockford Alicante Bouchet 2021,8596359119167,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/RockfordAlicanteBouchet.png?v=1690803337,,62.0000000000
973,Freehand Wine Sempre Fortis 2020,8596359446847,Orange Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/FreehandWineSempreFortis.png?v=1690803342,,59.0000000000
974,Dormilona Party Pet 2021,8596360102207,Sparkling Wine,"Having a new pet is not enough, what you need is a party pet! This ruddy-coloured fizzer is almost entirely Sauvignon Blanc, even though you probably won't know that one first look.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/DormilonaPartyPet.png?v=1690803345,,66.0000000000
975,Dormilona Yokel Grenache 2021,8596360397119,Red Wine,"Dormilona Yokel Grenache is ultra juicy and popping with red candied fruits and rosy floral aromatics. Brightly perfumed with vibrant berries and fruitiness with a liberal dusting of spice. Delicious drinking and a great fresh take on Grenache from WA. <br data-mce-fragment=""1"">",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/DormilonaYokelGrenache.png?v=1690803348,,64.0000000000
976,Express Winemakers L'Orange 2022,8596360855871,Orange Wine,"Light amber in the glass. The L'Orange 2021 is fruity and funky on the nose. It has a very generous palate with notes of ripe melon, mango, passionfruit and peach. With a touch of sweetness and acidity, it goes well with food and is a bottle that impresses.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/ExpressWinemakersL_Orange.png?v=1690803353,,60.0000000000
977,Tikves Temjanika Special Selection 2020,8596361183551,White Wine,"Dry white wine with lemon colour interlaced with greenish nuances. This bottle of white has floral aromas with distinctive violet, rose and tangerine scents. Well-balanced and intriguingly delicate body. Accompanied by medium acidity and finish.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/Temjanikaspecialselection.png?v=1690803356,,45.0000000000
978,Houou Genpei Junmai Daiginjo Namazume,8596361478463,Sake,"<span class=""JsGRdQ"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Gorgeous scents waft from this sake, offering rich apple-like Ginjo aromas. A medium-dry Junmai Daiginjo that is crisp, light and plump. Well-balanced sweetness on the palate that is supported by a beautiful fresh taste and a bright acidity. Enjoy its evolution in the mouth and you'll find you never tire of drinking it due to its freshness!</span></span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/HououGenpeiJunmaiDaiginjoNamazume.png?v=1690803359,,98.0000000000
979,Tomikawa Yuzu Sake,8596361740607,Sake,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/TomikawaYuzuSake.png?v=1690803362,,63.0000000000
980,Tomikawa Chuai Nakadori Junmai Daiginjo Akaiwa Omachi,8596362199359,Sake,"<span style=""font-weight: 400;"">This sake has a gorgeous fruity aroma with juicy yet elegant notes of apple and grapefruit. The palate has vibrant acidity that balances out the wine's sweetness, making it a sake you can enjoy throughout the night.</span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/TomikawaChuaiNakadoriJunmaiDaiginjoAkaiwaOmachi.png?v=1690803365,,70.0000000000
981,Passopisciaro Contrada P 2019,8596362592575,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/PassopisciaroContradaP.png?v=1690803368,,114.0000000000
982,Passopisciaro Contrada R 2018,8596363051327,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/PassopisciaroContradaR.png?v=1690803372,,114.0000000000
983,Passopisciaro Pasobianco 2020,8596363575615,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/PassopisciaroPasobianco.png?v=1690803376,,64.0000000000
984,Gonzo Vino Mouth Lube 2021,8596363903295,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/mouthlube.gif?v=1690803379,,185.0000000000
985,Gonzo Vino Club Flog 2021,8596364362047,Rose Wine,"1><b>Gonzo Vino Club Flog 2021</b></h1>
<div title=""Page 1"" class=""page"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<div title=""Page 1"" class=""page"">
<div class=""layoutArea"">
<div class=""column"">What’s in a rose… Fresh and zippy? Fruity and bright? How about all of the above. Grown on Mataro vines old enough to be your grandparents, and treated with the same respect. You’re going to find strawberries and cream, rose petal goodness, plenty of generous texture and a healthy dose of acidity to whip it all into line.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">
</div>
<div class=""column""></div>
<div class=""column"">
<p class=""font_8"">**By purchasing a gonzo vino cask over glass-bottled wine, you have saved 4 glass bottles in landfill.<br>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/clubflog.gif?v=1690803383,,185.0000000000
986,Gonzo Vino Le Freak 2021,8596364656959,White Wine,"1><b>Gonzo Vino Le Freak 2021</b></h1>
<div title=""Page 1"" class=""page"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<div title=""Page 1"" class=""page"">
<div class=""layoutArea"">
<div class=""column"">By name and by nature. Le Freak is a rule bender in the sense of white wine making. Treated with plenty of skin contact, Le Freak rewards with mouth-gripping texture and richness, tropical fruit goodness supported by a subtle herbaceous undercurrent. It has citrus notes with underlying floral aroma.</div>
<div class=""column""></div>
<div class=""column""></div>
<div class=""column"">
<p class=""font_8"">**By purchasing a gonzo vino cask over glass-bottled wine, you have saved 4 glass bottles in landfill.<br>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/lefreak.gif?v=1690803385,,185.0000000000
987,Bertani Ripasso Valpolicella 2019,8596365836607,Red Wine,"On the nose it has a very clean and intense aroma of ripe red fruit with hints of dark fruit, such as bramble, blackcurrant and ripe cherry. It is velvety and well-balanced, full and round while maintaining a lively and intense grip, with a sapid aftertaste. This dense Ripasso can be easily matched with different Italian dishes: flavorsome pasta and rice dishes such as risotto with porcini mushrooms, grilled and roast meat and medium-matured cheeses.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/BertaniRipassoValpolicella.png?v=1690803395,,64.0000000000
988,Yamadashouten Tamakashiwa Manekineko Junmai Genshu,8596366360895,Sake,"Tamashikawa Manekineko Junmai Genshu is a<span data-mce-fragment=""1"" class=""JsGRdQ""> light and dry sake full of umami flavours. This lucky cat has a pleasantly soft acidity and refreshing taste that helps cut through the oily feel of food.</span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/TamashikawaManekinekoJunmaiGenshu.png?v=1690803398,,71.0000000000
989,Abunotsuru Goya Junmai 58 Namazume,8596366623039,Sake,"Abunotsuru Goya Junmai 58 Namazume is made to bring out the goodness of Junmai and Ginjo sake, which is why the rice polishing was set to 58%. Opens with fresh melon and clean apple aromas. There's a very subtle sparkling fizz as it enters the mouth, which is a part of what makes this sake so unique. Rich rice umami flavours fill the palate alongside a sweetness, bright acidity and noble bitterness that creates a refreshing drink.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/Abunotsurugoyajunmai58namazune.png?v=1690803401,,81.0000000000
990,Abunotsuru Miyoshi Hana 20-21 Junmai Daiginjo Namazume,8596366917951,Sake,"1>Miyoshi Hana 20-21 Junmai Daiginjo Namazume</h1>
<div data-readmore="""" class=""product-description product-details--form-wrapper---below rte readmore rmjs-1"" id=""rmjs-2"">
<p data-mce-fragment=""1"">Miyoshi Hana 20-21 Junmai Daiginjo Namazume is a blend of Junmai Daiginjo from 2020 and 2021. Gorgeous, rich fruit-like umami and gentle sweetness.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/MiyoshiHana20-21.png?v=1690803404,,105.0000000000
991,Tenuta Santa Maria di Gaetano Bertani Amarone della Valpolicella Classico Riserva 2015,8596367245631,Red Wine,"<meta charset=""utf-8""><a href=""https://www.tenutasantamaria.wine/"">Tenuta Santa Maria di Gaetano Bertani</a> Amarone della Valpolicella Classico Riserva is created using <meta charset=""utf-8""><span data-mce-fragment=""1"">traditional winemaking techniques. Delicate drying of the grapes and long ageing in large oak barrels give the wine an immediately recognisable character of great balance, complexity and elegance. </span><span data-mce-fragment=""1"">It represents the full expression of the Veronese winemaking tradition, renewing the more than centennial history of the family.</span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/TenutaSantaMariaAmarone.png?v=1690803407,,171.0000000000
992,Bertani Amarone della Valpolicella Valpantena 2018,8596367540543,Red Wine,"On the nose, marked and intense aromas of very ripe cherries, sour cherries, spicy and nutty notes typical of the Valpantena. Typical notes of violet and pepper in the wine, with less concentration. Good follow-through of red fruits on the palate, with supple tannins to give depth. This full bodied wine pairs well with rich dishes, mature cheeses and strong-flavored meats.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/BertaniAmaroneValpantena.png?v=1690803411,,103.0000000000
993,Abunotsuru Miyoshi Blue Junmai Ginjo Namazume,8596367737151,Sake,"1>Miyoshi Blue Junmai Ginjo Namazume</h1>
<div data-readmore="""" class=""product-description product-details--form-wrapper---below rte readmore rmjs-1"" id=""rmjs-2"">
<p data-mce-fragment=""1"">Miyoshi Blue Junmai Ginjo Namazume is a fresh and clean sake that matches its clear colour. Incredibly fragrant aromas of savoury rice, fresh apple and peach fruit, which highlights the complex fermentation process of the sake. Medium bodied yet mild and savoury with a balanced sweetness, bright acidity and clean finish.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/MiyoshiBlueJunmaiGinjo.png?v=1690803414,,79.0000000000
994,Yamadashoten Tamakashiwa Mukashi No Manma Tokubetsu Junmai,8596367966527,Sake,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/TamakashiwaMukashiNoManmaTokubetsuJunmai.png?v=1690803416,,75.0000000000
995,Canaan Chapter and Verse Select Pinot Noir 2017,8596368359743,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/ChapterandVerseSelectPinotNoir.png?v=1690803419,,84.0000000000
996,Canaan Chapter and Verse Select Merlot 2016,8596368621887,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/ChapterandVerseSelectMerlot.png?v=1690803422,,74.0000000000
997,Bertani Catullo Ripasso Valpolicella Classico Superiore 2016,8596368884031,Red Wine,"Wine of medium body, with gentle spicy notes of vanilla and chocolate and the typical notes of cherry, black cherry and white pepper. On the palate, freshness and drinkability (typical of Valpolicella) combine with a silky tanninc structure and an intense aromatic persistence, typical of Amarone. Fresh, soft and sapid finish. A elegant, balanced and harmonic wine with a classic style.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/BertaniCatullo.png?v=1690803425,,76.0000000000
998,Bertani Pinot Grigio DOC 2020,8596369080639,White Wine,"An aroma of golden delicious apples, ripe pear and peach. It is a Pinot Grigio with good density and good balance between acidity and plushness. Perfect with light starters, salads, fish pasta dishes, risottos and light meats.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/BertaniPinotGrigio.png?v=1690803428,,45.0000000000
999,Canaan Chapter and Verse Select Chardonnay 2017,8596369408319,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/ChapterandVerseSelectChardonnay.png?v=1690803432,,64.0000000000
1000,Rockford PS Marion Tawny NV,8596369670463,Fortified Wine,"1>Rockford PS Marion Tawny NV</h1>
<div class=""page"" title=""Page 1"">
<div class=""section"">
<div class=""layoutArea"">
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column""><br></div>
<div class=""column"">Rockford needs no introduction, although most of the plaudits go to their red wines. This tawny is a fitting tribute to founder Robert O’Callaghan’s restored 1897 Paddle Steamer Marion; with the very old base wine being refreshed each year with small casks as they reach maturity. <br>
</div>
<div class=""column""></div>
<div class=""column"">
<strong>Taste profile</strong>: Rockford P.S Marion Tawny NV is packed with gentle dark fruit and dried/caramelized fruit notes and lots of baking spice complexity. You can happily leave an open bottle in a dark place to sip over the course of a few months, though we find it tends to disappear pretty quickly. The dark horse of the Rockford range.</div>
<div class=""column""></div>
<div class=""column"">
<strong>Winemaking process</strong>: <meta charset=""utf-8"">This wine is a small contribution to the Barossa's great tradition of producing outstanding, aged fortified wines. The many years the wine was allowed to mature in seasoned, small oak casks encourages the flavours to slowly concentrate and develop into a rich, complex and spicy Barossa Tawny.</div>
</div>
 <br>Check out other wines we've got from the Barossa Valley region <a href=""https://boundbywine.com/marketplace/?filter_wine_region=barossa-valley-australia&amp;query_type_wine_region=or"">here</a>.<br>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/RockfordPSMarionTawny.png?v=1690803435,,111.0000000000
1001,Hugo Mendes Underdog Orange 2020,8596369998143,Orange Wine,Each underdog is more than the unique and special wine in the bottle. It also combines an art specifically for the unique occasion. Never to be repeated.,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/HugoMendesUnderdogOrange.png?v=1690803439,,130.0000000000
1002,Hugo Mendes Lisboa Castelão 2021,8596370260287,Red Wine,"Hugo Mendes Lisboa Castelão Red has an intense red color, aroma of wild berries and black pepper, fine spices. <br data-mce-fragment=""1"">This is a fresh wine, full of beautiful aromas of red fruit notes. It has an herbal touch of tree bark and pine needles, that will make you salivate. Mouth taste with ripe tannins, medium body, medium high acidity impeccably calibrated in the wine, all fresh and enveloping. Bottled early, it is understood that it gives an interesting and uncompromising taste, but full of balance and harmony. <meta charset=""utf-8"">Long and persistent finish. <br><br>Picked at the same time and fermented together. It undergoes a simple vinification. Total destemming, closed vat, spontaneous fermentation, pumping over as often as necessary to maintain the wine, followed by early pressing. Malolactic fermentation also took place spontaneously. 20% was aged in barrels to help season the lush fruit.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/HugoMendesLisboaCastelao.png?v=1690803442,,76.0000000000
1003,Capel Vale Whispering Hill Mt Barker Shiraz 2018,8596370456895,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CapelValewhisperinghillShiraz.png?v=1690803445,,95.0000000000
1004,Capel Vale Regional Series Mt Barker Shiraz 2019,8596370555199,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CapelValeRegionalMtBarkerShiraz.png?v=1690803448,,56.0000000000
1005,Bodegas Aster Finca El Otero 2018,8596370653503,Red Wine,"2 class=""p1"">Bodegas Aster Finca el Otero 2018</h2>
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<p class=""p1"" data-mce-fragment=""1"">""Finca el Otero"" translates to ""On the Hill"", representing the slightly elevated vineyards the wine came from.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/AsterFincaElOtero.png?v=1690803451,,97.0000000000
1006,Ara Resolute Organic Pinot Noir 2020,8596370850111,Red Wine,"Ara Resolute represents the unwavering dedication to showcasing the essence of Pure Marlborough. Crafted on the edge of the earth, the organic, single vineyard Resolute wines balance Marlborough's rugged exuberance and fruit expression with elegance and refinement. ",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/Ara_resolute_PN.webp?v=1690803453,,61.0000000000
1007,Capel Vale Whispering Hill Mt Barker Riesling 2019,8596371243327,White Wine,"<a href=""https://www.capelvale.com.au"">Capel Vale</a> Whispering Hill Mt Barker Riesling is an outstanding single vineyard Riesling. Crisp and bone dry, it captures Mt Barker's distinctive mix of spices and citrus. Fine mineral palate with a tangy crisp feel.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CapelValeWhisperingHillMtBarkerRiesling.png?v=1690803457,,71.0000000000
1008,Capel Vale Regional Series Margaret River Chardonnay 2021,8596371439935,White Wine,"<a href=""https://www.capelvale.com.au"">Capel Vale</a> Regional Series Chardonnay demonstrates Margaret River's claim as a world class Chardonnay region. Poise and complexity on release with flavours of yellow peaches, orange blossom, freshly shaved fennel, light cream and toasted hazelnuts with a briny, saline finish. ",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CapelValeMargaretRiverChardonnay.png?v=1690803461,,51.0000000000
1009,Capel Vale Regional Series Margaret River Sauvignon Blanc 2019,8596371767615,White Wine,"<a href=""https://www.capelvale.com.au"">Capel Vale</a> Regional Series Margaret River Sauvignon Blanc is an elegant and graceful wine. The nose is a complex collection of sweet and savoury aromas ranging from elderflower and fresh cucumber to kiwi fruit and honeydew melon. The crisp and juicy palate offers layered flavours of preserved lemon, tonic water, juniper berry and an almost mineral finish.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CapelValeMargaretRiverSauvignonBlanc.png?v=1690803464,,50.0000000000
1010,Cantine San Marzano Anniversario 62 Primitivo di Manduria DOP Riserva 2017,8596372259135,Red Wine,"<a href=""https://sanmarzano.wine/en/"">San Marzano</a> Anniversario 62 Primitivo di Manduria DOP Riserva celebrates the year in which Cantine San Marzao was founded (1962). Intense ruby red colour. A broad and complex nose of prunes and cherry jam with notes of tobacco and spice. E<span>xpresses all the strength and richness of the slightly overripe Primitivo grapes. Full-bodied and remarkably persistent, soft and rich in fine tannins. Ripe cherry jam flavour with notes of cocoa, coffee and vanilla on the finish.</span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/SanMarzanoSuscoAnniversario62.png?v=1690803471,,100.0000000000
1011,Cantine San Marzano Susco Susumaniello 2020,8596372816191,Red Wine,"<a href=""https://sanmarzano.wine/en/"">San Marzano</a> Susco Susumaniello has <span>a lively ruby red colour, complex bouquet and elegant tannins. The nose is fruity and floral with delicate spicy balsamic notes. The elegant and well-structured palate has a good tannin weave and interesting acidity. Rich plum, blackberry and cherry fruit flavours mingle with hints of liquorice, balsamic and vanilla spices.  </span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/SanMarzanoSuscoSusumaniello.png?v=1690803476,,79.0000000000
1012,Fratelli Serio & Battista Borgogno Barolo DOCG 2018,8596373143871,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/FratelliSerio_BattistaBorgognoBarolo.png?v=1690803480,,87.0000000000
1013,"Pietro Zardini ""Pietro Junior"" Amarone della Valpolicella Classico DOCG 2018",8596373373247,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/PietroZardiniPietroJuniorAmaronedellaValpolicellaClassico.png?v=1690803484,,104.0000000000
1014,Le Mesnil Extra Brut Blanc de Blancs Grand Cru NV,8596373668159,Sparkling Wine,"<a href=""https://www.champagnelemesnil.com/en/historic/78/"">Le Mesnil</a> Extra Brut is a blend of specially selected Chardonnay from different years. Straw gold colour with a fine and persistent mousse. Delicate lemon and brioche nose that will please any gourmand. Has finesse and lightness despite its direct, full and firm attack in the mouth. Complex medley of flavours from crisp green apple and lemon citrus to layers of toasty brioche, almond nuts, vanilla butter and cream.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/LeMesnilExtraBrut.png?v=1690803487,,126.0000000000
1015,Stolpman Love You Bunches 2021,8596373963071,Red Wine,"Serve cold! The Long 2020 carbonic Sangiovese harvest led to a wine that delivers in immediate approachability. The typical Love You Bunches pizzazz of fresh red berry fruit and cherries that we all adore give way to lychee and pomegranate. Fleshier and softer than the more angular 2018 and 2019 vintages, the 2020 has a more cushioned mid-palate. Rico Suave! Darker notes of plum and pluot accompanied by signature tartness and lingering acidity.<br data-mce-fragment=""1""><span></span>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/StolpmanLoveyoubunches_1.png?v=1690803491,,59.0000000000
1016,Quinta da Romaneira Tinto Douro 2015,8596374389055,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/QuintadaRomaneiratinto.png?v=1690803494,,79.0000000000
1017,Maçanita Tinto 2018,8596374618431,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/MacanitaTinto.png?v=1690803497,,64.0000000000
1018,Maçanita Branco 2019,8596374913343,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/MacanitaBranco.png?v=1690803501,,61.0000000000
1019,Alves de Sousa Quinta da Gaivosa Porto 10 Year Old Tawny NV,8596375208255,Fortified Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/QuintadaGaivosaPorto10YearOldTawnyNV.png?v=1690803504,,80.0000000000
1020,Alves de Sousa Gaivosa Primeiros Anos 2017,8596375503167,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/AlvesdeSousaGaivosaPrimeirosAnos.png?v=1690803507,,75.0000000000
1021,Alves de Sousa Branco da Gaivosa 2019,8596375798079,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/AlvesdeSousaBrancodaGaivosa.png?v=1690803510,,72.0000000000
1022,"Lvnae Bosoni Bianco Liguria ""La Bianca"" 2021",8596376191295,White Wine,"<a href=""https://www.cantinelunae.com/?lang=en"">Lvnae</a> Labianca has a pure white soul, delicate and persuasive. White as the marble mountains that outline the landscape of the ancient and white city of Luni. Fresh summery, r<span data-mce-fragment=""1"">ipe and fruity </span>nose of passion fruit, mango, wild flowers, white pepper and a touch of sea breezes. Soft and harmonious in the mouth with a beautiful balance of freshness and flavour.  Intertwine with hints of sage, peppermint finish. Lengthens towards a fruity finish with good persistence.<br> <meta charset=""utf-8""><img data-mce-fragment=""1"" class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" data-mce-selected=""1"">",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/LvnaeLabianca.png?v=1690803514,,44.0000000000
1023,Lismore The Age of Grace Viognier 2020,8596376453439,White Wine,"1>Lismore The Age of Grace Viognier 2020</h1>
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<br>This expressive viognier, grown on rose-quartz soil, seduces you with the beautiful perfume of honeysuckle and orange blossom and a textured palate of apricot, kiwi and pineapple. A sensual and exotic experience. Barrel fermented and aged. Enjoy it now or allow it to gain complexity with further cellaring.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">
<div class=""column"">Balance is the key to this wine. Viognier is an aromatic and generous varietal, it benefits from barrel maturation and lees contact with a fuller mouth feel and increased texture. This combined with the firm acid backbone and intense fruit will allow this wine to integrate beautifully and gain further complexity over the next 3-5 years.<br data-mce-fragment=""1""><br>
</div>
</div>
</div>
The grapes were picked at optimal ripeness and whole bunch pressed, slowly extracting the juice at a rate of 550 liters per ton. The juice was settled for 48 hours and was racked into older, neutral 225 litre Burgundian barrels, and a 1500 litre concrete egg for fermentation and maturation lasting 10 months The “egg” component is 20% of the production.<br data-mce-fragment=""1""><br>
</div>
<br>
</div>
</div>
</div>
<br>
<h4><span style=""text-decoration: underline;"">AWARDS &amp; ACCOLADES</span></h4>
<br><img class=""alignnone wp-image-16776"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/tim-atkin-300x170.jpg?v=1642753404"" alt="""" width=""252"" height=""143""> <strong>- 92 POINTS</strong><br> <br>Check out other <a href=""https://boundbywine.com/product/thorne-and-daughters-tin-soldier-semillon-2019/"">Whites</a> from South Africa",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/LismoreViognier.png?v=1690803518,,73.0000000000
1024,Adega de Azueira Capricho do Rei Syrah Tinto 2019,8596376617279,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/AzueiraCaprichodoReiSyrahTinto.png?v=1690803520,,40.0000000000
1025,Canaan Chapter and Verse Mastery Chardonnay 2016,8596376977727,White Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CanaanMasteryChardonnay.png?v=1690803525,,74.0000000000
1026,Canaan Chapter and Verse Mastery Pinot Noir 2017,8596377305407,Red Wine,,https://cdn.shopify.com/s/files/1/0684/6336/2367/products/CanaanMasteryPinotNoir.png?v=1690803529,,122.0000000000
1027,d'Arenberg The Swinging Malaysian Shiraz 2013,8596377600319,Red Wine,"An incredibly spicy, exotic expression of McLaren Vale Shiraz. The bouquet leaps from the glass, a wonderful infusion of star anise, pepper, cinnamon, and clove adding<br>aromatic complexity to the more typical plum, mulberry and blackberry notes. The palate also offers an enticing array of sweet and savoury flavours. The mix of fruit and Asian spice marrying to produce a spiced plum effect but with an underlying raspberry lift. The mouthfeel has a pleasant mid weighted nature to it that sits in<br>harmony with the medium strength mineral<br>tannins. Balance and complexity.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/d_ArenbergTheSwingingMalaysianShiraz_1.png?v=1690803532,,93.0000000000
